label,fitur,fitur_translated
0,perlakuan berbeda gnpf mui teman ahok terkait sumbangan dana hadapan polri gnpf dana sedekah umat sumbernya penggunaannya dipolisikan teman ahok dana sumbangan kegiatan poltik sumbernya dibiarkan beda perlakuannya umat bersedekah,Different Treatment GNPF MUI AHOK Friends Related to Donation Funds Forapan Police GNPF Funds Almsmonds The Source of Use Pollikikan Fiends Ahok Fund Donations The Source Polic Activity is left unchanged by the treatment of chaosity
0,presiden jokowi diledek korban kebakaran pasar senen terbakar hua ha ha si kutil nya cari muka biar bilang peduli musibah cap super hero rakyat encer otak nya,Jokowi President Dented by the Senen Market Fire Victims Burned Hua Ha Ha Ha Si His Warts Finding Face To Meet Care Cap Cap Super Hero People Dilute His Brain
0,ikatan jurnali tv indonesia melawan hoax pernyataan sikap jurnali ikatan jurnali televisi indonesia ijti pemerintah dewan per kpi polri tni masyarakat terkait informasi bohong hoax deklarasi anti hoax dibacakan kegiatan kongr v simposium nasion ijti,Indonesian TV Jurnali Association Against Hoax Statement of Jurnali Jurnali Bonds Indonesian Television Ijti Board Government Per KPI TNI Community Related Information HOAX HOAX Declaration Anti-Hoax Declaration Reads the Congrist Activity V Simposium Nasional Ijti
0,saksi meringankan ahok ulama mesir temui jokowi istana negara beredar info sebar sosm presiden joko widodo menerima saksi ahli mesir istana membantu terlapor,Witness Relieving Ahok Egyptian Ulama Meet Jokowi State Palace Circulating Info Sebann Sosm President Joko Widodo Receives Witness Egyptian Expert Palace Helps Reported
1,pesan whatsapp mencari pinjaman dana wabup kulonprogo pesan whatsapp mencari pinjaman dana wabup kulonprogo,Message WhatsApp Looking for Loan Funds Wabup Kulonprogo Message WhatsApp Looking for Wabup Kulonprogo Loans
1,stan ditutup radikalism gara isu radikalism stan kedepan kampu tutup menerima mahasiswa mahasiswa rajin solat pengajian masjid dianggap pemerintah embrio radikalism shg membahayakan keamanan negara kacau aja nih pemerintah main tuduh aja angri,"The booth is closed radicalism because the issue of Radicalism Stan ahead, the lid of receiving students of students diligently the prayer of the mosque is considered the government embryo Radicalism shg endanger the security of the state chaotic, the government plays an accusation of Anggri"
1,tki hong kong arab saudi terima sumbangan triliun bp mi pandem covid bp mi kementerian bumn pemerintah uni emirat arab pemerintah hongkong menyepakati penandatanganan tgl program pemerintah sumbangan triliun rupiah dibagikan tki tkw dinegara informasi silahkan hubungi stap pengurusan keuangan no whatsapp bp mi pekerja migran indonesia,TKI Hong Kong Saudi Arabia Receives Trillion Donations BP MI Pandem Covid BP MI Ministry of BUMN The United Arab Emirates Government Hong Kong agreed on the signing of the Government Program Trillion Rupiah Donations Distributed by TKW DEVOTION INFORMATION PLEASE CONTACT STAP FINANCIAL FINANCIAL SETTING NO WHATSAPP BP MI MIGRAN
1,foto presiden jokowi memegang sepeda narasi pahlawan kena pajak sepeda pahlawan kena pajak sepeda,Photo of President Jokowi Holding Bicycle Narration Hero Taxable Bicycle Bicycle Taxable Bicycle
1,peta covid dki dki zona merah bogor zona hitam dki zona merah bogor zonna hitam welcom back corona hati ya jaga kesehatan lengah pleas,Map of Covid DKI DKI Red Zone Bogor Black Zone DKI Red Zone Bogor Zonna Black Welcom Back Corona Hearts Ya Keep Health Care Leasy Pleas
1,new fatwa sholat wudhu tayamum mbah kakung keluarkan rakyat negeri ma ruf amin mui terbitkan fatwa shalat wudhu tayamum,New fatwa prayer ablution Tayamum Mbah Kakung was issued by the public Ma Ruf Amin MUI published a fatwa of ablution prayer tayamum
1,keasang pengarep menangani viru corona jakarta gubernur dki keasang pengarep pengharap menangani viru corona jakarta gubernur dki viru corona isu pemerintah jokowi bpk nya nya jokowi menjual popularita penyanyi arti nya jokowi bkn yg pintar mengelola perekomian negara,Meanst of handling the Corona Viru Corona Jakarta Governor of the DKI Governor to handle the Corona DKI Jakarta Governor Corona Viru Corona Issue Jokowi BPK His Jokowi Selling Popularita Singer Meaning Jokowi BKN Smart Managing State Checker
1,pki nyamar dokter dokter ato bidan pki nyamar dokter aparat yg menyaksikan kejadian diam smua ngak hati,PKI is a doctor of doctors or midwives of the PKI for the doctor who witnessed the events of silence all the heart
1,pengusung khilafah kalap ditemukan bendera pki rusuh rusuh rusuh hati hati parkir mobil pusat keramaian pengusung khilafah mencari sasaran orang dipersalahkan antek pki komuni memasang stiker berlambang palu arit komuni,Kalafah bearers Kalapap Found Flag of Rusuh Rusuh Rusuh PKI Car Parking Car Parking Crowds Shooners Calfah Looking for People's Target Beating Antek PKI Komuni Install Stickers bearing Hammer Arit Communion
1,pegawai pusat perbelanjaan luw gade dijemput petuga medi ojo nang luw gade sik pegawen ono sing dijemput soko muwardi,Luw Gade Shopping Center Employees Paid Petuga Medi Ojo Nang Luw Gade Sik Pegawen Ono Sing Picked up Soko Muwardi
1,india lockdown fail video india lockdown fail,Indian Lockdown Fail Video India Lockdown Fail
1,china akui dokter palestina penemu vaksin corona terbukti ampuh persen china akui dokter palestina penemu vaksin corona terbukti ampuh persen,China Admits Palestinian Doctors Inventor Vaksin Corona Proven Powerful Cituh Percent of China Admits Palestinian Doctors Inventor of Vaksin Corona Proven Powerful Percent
1,cina landa viru corona allah hadiah kpd umat muslim cina terbukanya mesjid daratan cina cina landa viru corona allah hadiah kpd umat muslim cina terbukanya mesjid daratan cina post akun facebook jane jnngspo wahyu rabbani kami februari,China Landa Viru Corona Allah Gifts to Chinese Muslims Chandling China Chinese Mosque China Landa Viru Corona Allah Gift to Chinese Muslims Changes China Mosque of China Post Facebook Account Jane Jane Jnngspo Wahyu Rabbani We February
1,memakan janin bayi video menjijikan memakan binatang liar binatang hidup santap memakan janin bayi rebu sup santapan,Eating Fetus Baby Videos Disgusting Eating Wild Animals Live Beasts Eat Making Fetus Baby Rebu Soup Fish
1,kanib berkeliaran baubau sulawesi tenggara sekila info tok tok ketemu dijalan orang aneh ciri cirinya pokoknya dy aneh gayanya orang skali hati hati tuh buronan plu kanib kasusnya d bombana da perkosa cewek diamakan organnya kedapatan dibon bone dy iri tangannya permpuan diisap darahnya tru semalam intel dy temukan lalang d perinti,Canib Wandering Baubau Southeast Sulawesi Secretary Info Tok Tok Meet Long People Strange Characteristics The main characteristics of the style of the person in the heart of the Kanib fugitive in the Bombana Da Girls Certainly Caught Dibon Bone Dy Jealous of His Hands Sucking Her Blood Transpuan Dy d perinti.
1,menhan prabowo ditekan beli pesawat tempur china letjen tni purn h syarwan hamid sp i info prabowo ditekan utk menandatangani perjanjian pembelian pesawat tempur buatan china is mantan kasau pesawat sejeni yg rusia bagu harga terjangkau,Defense Minister Prabowo Pressed to Buy China Fighter Plane Lt. Gen. Hyarwan Hamid SP I Prabowo Info Pressed To sign an agreement to purchase combat aircraft made in China is the former Russian Sejian aircraft guard for affordable prices
1,emoticon baterai pengisi baterai ponsel ciptaan mahasiswa terbaik ui ni magic seriu dicipta afriz abdi assyifa mahasiswa terbaik ui ui coba kirim grup betteri penuh asli n coba,Emoticon Battery Battery Battery Cellphone Creation Best Student UI Ni Magic Seriu Digipt Afriz Abdi Assyifa Student Best UI UI Try Send Original Full Better Group N Try
1,photo of chaiyut kaewplang we have a meet with the director of the arthriti institut and the director of the chaipayut kaewplang medic associ and ask him about the comment mention abov and provid the offici posit of the ministri of public health regard the develop of new drug,Photo of Chaiyut Kaewplang We have a Meet with the Director of the Arthriti Institute and The Director of the Chaipayut Kaewplang Medic Associ and Ask Him About the Comment Mention Abov and Provid The Offici Positi of the Public Health Regard The Develop of New Drug
1,binatang langka berbahaya daun pohon mangga binatang langka berbahaya daun pohon mangga orang terkena gigitan binatang langsung nya wafat jam gigitan akibat dehidrasi dahsyat berbahaya mohon sebarkan kpda saudara saudari dgn pohon mangga terima kasih sumber wag entomolog kesehatan p p kemenk ri,rare animals dangerous leaves of mango trees are rare animals hazardous leaves of mango trees people affected by the bite of the direct animal died of the bite clock due to dangerous dangerous dehydration please spread the brother sister with mango trees thank you for the resource for health entomologist health.
1,makhluk india makhluk india gencar menghina islam adzan cela wanita berkerudung lempari batu bilang kepanasan dsb men tuhankan sapi azab yg pedih dunia silahkan nikmati lg azab yg sngat dahsyat neraka ya,"Indian creature Indian creature is intensely insulting Islam Adhan Cela Women Hooded Lempari Stone says the heat of the DSB men, the heart of the punishment that is painful in the world, please enjoy the pemenyat who is really awesome hell"
1,nana madu merusak ginjal dipasar nana madu perbiji ribu jgn mkn lg tolong makan nana mini thailand taiwan menolak mengirim laboratorium memeriksa menemukan nana bercampur asam siklam merusak ginjal harap teruskan keluarga teman,Nana Honey Damaring Kidney Market in Nana Honey Masters Thousands Don't MKN LG Please eat Nana Mini Thailand Taiwan refuses to send a laboratory checking finding Nana mixed with cyclamic acid damaging kidneys please keep your family family
1,jepang plonga plongo gak kasih ucapan selamat sih udah menang nasib presiden hasil dimenangkan ya negeri dibenc rakyat nya negara ase melongo nya,"Japan Plonga Plongo Doesn't Love Congratulations, I've won the fate of the president the result is won, the country is dessed by the people of the ASE Gelangow"
1,polwan kiriman malam soeta polwan kiriman malam dr soeta ngaku touri ehh dijadikan polwan allah tlah buka borok borok polisi nkri,Policewoman Night Shipments Soeta Policewoman Night Shipping Dr. Soeta Ngaku Touri EHH Made As Allah Police Open Beacal Beacher NKRI Police
1,heli pembawa air memadamkan api betulkan video helicopt menyemprot bubuk putih arah massa,Heli water carrier put out the fire to correct the Helicopt video spraying white powder in the direction of the masses
1,artikel tempo berjudul jokowi korban meningg takdir perpanjang enteng bener lue ngomongnya jok kya gak harganya nyawa rakyat korban ratusan yg meningg,Tempo article titled Jokowi Victims Dan Dead Extends Light Bener Lue Togging the Jok Kya Not Price The Life of the People of the Victims of Hundreds of Rid
1,bareskrim polri gambir pusat kendali situng kpu gila bareskrim mabe polri gambir pusat kendali situng kpu,Bareskrim Police Gambir Kindali Crazy KPU Crazy KPU Bareskrim Mabe Gambir CENTER Situng KPU Control Center
1,jalur puncak macet parah akibat bencana info puncak bogor berduka longsor titik banjir desa megamendung longsor sampay kfc tugu citamiang banjir bandang jalur puncak lonsor blm titik nya cipayung muara jembatan putu semoga korban jiwa puncak macet parah,"The peak path is badly jammed due to disaster info on the peak of Bogor grieving landslides of the flood point of Megamendung Village, Landslide Sampay KFC, Tugu Citamian, flash floods, the peak of the lonsor, the point of the Putu Putu Muara, hopefully the victim of the soul is badly jammed"
1,cuitan akun twitter liessugiyarti membaha pernyataan sandiaga uno debat cawapr pa sandiaga uno jgn bawa bawa debat sragen sdh susah susah netizen dm ajak kopdar bikin thread pli pa sandiaga uno hormat kpd dengar ga bayar kopi,The twitter accounts of the Liessugiyarti Twitter to the Statement of Sandiaga Uno Debate Cawapr Pa Sandiaga Uno Don't Bring Debate Sragen Sdh Is Hard To Be Hard Netizen Dm Invites Kopdar Make Thread Ppi Pa Sandiaga Uno Respect for Don't Pay Coffee
1,maimon herawati tolak ruu pro zina awa ruu pro zina disahkan baca renungi ruu penghapusan kekerasan seksual berpandangan pengontrol tubuh perempuan perempuan perempuan beba kekerasan seksual ide perempuan kekuatan hukum melindungi bagu,Maimon Herawati Reject RUU Pro Zina Awa Bill Pro Zina Enlighted Reading Renungi Removal of Sexual Violence Removal Female Controller Girls Female Beba Sexual Violence Women's Ideas Legal Force Protect Bagu
0,kepolisian the jakmania bantah sweep plat d halim perdana kususma semalam beredar pesan berantai aplikasi whatsapp warga bandung berhati hati jakmania sweep kendaraan ber plat d daerah halim perdana kusuma plat d nomor identita kendaraan bermotor bandung,The Jakmania Police Denies Sweep Plate D Halim Perdana Kususmah Overnight Circulating Chain Message Whatsapp Applications WhatSapp Residents of Bandung Caught Jakmania Sweep Vehicles BER PLAT D Region Halim Perdana Kusuma Plate D Number of Identya Motor Vehicles Bandung
0,viral karnav tk bercadar bersenjata penjelasan sekolah pakaian peserta pawai budaya probolinggo mengenakan jubah bercadar hitam menenteng replika senjata viral media sosial sontak perpakaian sorotan warganet,Viral Carnav TK Armed with Armed Explanation School Clothing Participant Parade Probolinggo Wearing Black Baljar Robe Carrying Replica Social Media Viral Weapons Suddenly Usage of Warganet Spotlight
1,jokowi angkat bicara terkait demo massa gantipresiden toko markobar demo silahkan mbok pinter dikit,"Jokowi spoke up related to the mass demonstration of the ganapan shop of the Markobar Demo, please Mbok Pinter little"
