label,fitur
1,pesan berantai catut disdukcapil bandung pemuda pemudi mengata namakan universita perguruan utk ktp dg alasan bahan skripsi orang memfoto ktp diijinkan foto ktp peminjaman onlin
1,video wanita tersentuh kuasa roh kudu panik pesawat cayman airway wanita tersentuh kuasa roh kudu pagi pesawat dr dubai jamaika melompat n berteriak yesu yesu yesu penerbangan tunda jam membawa wanita turun dr pesawat kapten penerbangan n memperhatikan pesawat memiliki mesin yg seriu
0,video petuga kpp coblosi kerta suara halmahera beredar ampunilah komision kpu id ya allah
1,meme bj habibi lawan berat prabowo jokowi tp kecurangan lawan berat prabowo jokowi tp kecurangan
1,penganugerahan gelar reformasi amien rai ui undangan terbuka penganugerahan gelar reformasi indonesia takkan balairiung univ indonesia ahad mei maspiyuuu republikaonlin wartapolitik mkhumaini fadlizon netizentofa zarazettirazr zul hasan dpp gmn
1,mobil jokowi masuk got got nyungsepnya got
1,screenshot foto tsamara amani ajakan akun media sosial bernama projo dukung jokowi dibantu ileg bocooor bocoooor
1,teriak jokowi period lelaki dihajar warga bonyok dehhh cebong gak tau sikon tau rakyat kesulitan antri beli ga eeeeeee si cebong promosi teriak jokowi period menit teriak teriak mukanya si cebong sdh bonyok deeehhh rakyat butuh janji
1,pembangunan gereja terbesar asia tenggara kabupaten tangerang pembangunan gereja sekolah keristen terbesar asia tenggara sok hayang seuriiii da ngadengena geh saha sih panitia pembangunan jeng penyelenggarana saha sih oknum oknum nu terlibat jerona puguh indonesia mayorita agama islam nanaonan ngabangun gereja penduduk islam dewan pemerintah kabupaten tangerang angkat bicara henteu ieu
0,klarifikasi terkait pesta budaya tabuik beraliran syiah berhati hatilah tradisi tabuik pariaman tradisi syiah mari berbaur didalamnya dosa allah subhanahu wa ta ala menghadiri meramaikan acara tabuik pariaman tradisi syiah dijadikan adat istiadat turun temurun
1,maaf foto ditutup dilarang aurat ikuti orang pesimi yg meremehkan kemampuan atlet nya orang pesimi berjuang menyingkirkan pesa volum kardu prestasi
1,baca caption cebong gagal foku baca caption cebong gagal foku bhaahahahaha analisi mimin pengalihan isu teriak mimin fitnah penggiringan opini provok dll analisi mimin selamat tuduhan berbalik bnpt dah ngaku tuh pengalihan isu bahahaha dungu link http www merdeka com peristiwa bnpt akui penggerebekan terori pengalihan isu html berita
0,xiami jualan hp komunism xiaomi menerapkan faham komuni mengharamkan keuntungan diata penjualan ponselnya
1,gu mu tulisan membela puisi sukmawati soekarnoputri hilangnya akal sehat sedih banget perilaku pengguna media sosial kecepatan jempol beraksi seband kecepatan berpikir otaknya mudahnya klik tombol share bagikan berpikir ulang dibagikan hoax contoh mutakhir postingan puisi sukmawati mencatut nama abah gu mu a mustofa bisri
0,pernyataan kepala bssn hoaxmembangun maaf bangga dianggap kesalahan ya maaf niat nggak
1,pantauan udara zikir ustad abdul somad pantauan udara zikir ustad abdul somad
0,ya ampun jokowi difitnah ya ampun jokowi difitnah
1,bocah kena gangguan jiwa le share group ortu bocah kena gangguan jiwa le
1,gubernur sulsel mendukung gerakan matikan lilin gubernur sulsel mendukung gerakan matikan lilin
1,tni mengancam polri berita polisi tolong polisi tni imbangi karna pertahanan keamanan ahli berperang ahli meninda masyarakat
1,rush money perbankan gerakan penarikan uang besaran serentak industri perbankan rush money terbukti kebenarannya media sosial menyebar ajakan rush moneypada jumat
1,tiongkok produksi kornet berbahan tubuh manusia pleas send thi to all your contact it veri import chines peopl have start produc coorn beef with their dead bodi and send them to africa pleas stay away from coorn beef irrespet of brand most especi in africa and from afro asian groceri shop
0,waspada es teh campur limbah mona waspada es teh campur limbah mona
1,lab rs angkatan laut daftar minuman berbahaya postingan gambar surat lembaga penanggulangan sel karsinogen indonesia surat nama minuman disinyalir berbahaya
1,jokowi silver button mencapai covid selamat jokowi k nya
1,pesan berantai imbauan kepolisian hacker penyebar video pornografi kepolisian negara republik indonesia menghibau masyarakat indonesia waspada berhati hati perhatian pengguna facebook wa tv one mengeluarkan berita hacker masuk facebook wa menempatkan video sek memakai nama teman teman mengetahuinya orang olah yg mempublikasikannya menerima video barangkali nama
1,pelintiran kontek tulisan orang ketiga bernama aidit terpel kursi kaget pemuda sint menikah denganku ucapku tertawa menganggap perkataan candaan pemuda mohammad hatta tuka
1,akun facebook eko frananda prajurit tni ad akun eko frananda menuliskan foto profil menuliskan anggota tni ad
1,begal beraksi jalan nangka denpasar partner korban begal melintasi jalan nangka distop oknum berpakaian pecalang orang stbt mengaku intel korban diajak banjar diajak bangjar diajak kelil jalan teuku umar
1,pesan berantai org penjual dage yg positif covid pasar cileungsi lg test swab massal teman yg tinggal cileungsi klo pasar cileungsi dlu org penjual dage yg positif covid pasar cileungsi lg test swab massal hoax ya teman teman
1,psbb malang raya tanggal mei malang raya psbb jumat tgl mei salah aturan mobil duduk bersebelahan kalo istri
1,wanita hamil gerhana matahari rumah wanita hamil gerhana matahari diyakini memengaruhi kesehatan janin bayi dilahirkan tanda merah tubuhnya efek gerhana matahari
1,video kerupuk crispi cracker mudah terbakar hati hati cemilan sehari membuktikannya
1,foto ahok berseragam pertamina dapet foto salah grup whatsapp kalimat sumber a beliau siang fit seragam info valid
1,menhan prabowo panglima menertibkan orma berpakaian uniform tni menhan prabowo panglima menertibkan orma berpakaian uniform tni sesuai undang undang nomor pasal
1,rusia islam menggema tentara kalamullah lantunkan rusia islam menggema tentara kalamullah lantunkan subhanallah
1,kapolri masyarakat tembak masyarakat tembak tembak pake senjata beli uang masyarakat
1,media sosial aplikasi pesan dipantau dimasa tenang pemilu besok berlaku minggu tenang panggilan dicatat rekaman panggilan telepon tersimpan whatsapp dipantau twitter dipantau facebook dipantau
1,beba acungkan jari polisi netral beba acungkan jari pegawai honor dipecat gara gara acungkan salam polisinya dipecat
0,viral foto tebe uluwatu bali retak pengelola klarifikasi manaj pengelola objek wisata kawasan pura uluwatu i wayan wijana lihat lapangan kondisi sesuai foto viral
1,syekh ali jaber merapat jokowi alumni pana dingin portal dare syekh ali jaber merapat jokowi alumni pana dingin
0,penjelasan polresta surabaya ketua front mahasiswa nasion surabaya terkait informasi mahasiswa non papua hilang pasca penggerebekan kawan arifin soloberlawan fachri fmn hilang penggrebekan penangkapan aparat kepolisian surabaya asrama papua surabaya penangkapan asrama mahasiswa papua semalam orang non papua nama fahri arifin bersolidarita dikabarkan hilang saksi polisi diseret dipisahkan barisan mahasiswa papua kabar pembebasannasion
1,mahasiswa bergerak berdemo jakarta mahasiswa bergerak berdemo pekanbaru medan lampung jambi jakarta
1,prabowo subianto sandiaga uno daftar nama susunan menteri kabinet foku komposisi tim suks program pemenangan pilpr ketua dpp gerindra sodik mujahid sabtu
1,berita media dare deutsch well berjudul indonesia didera gelombang pana mematikan waspada http p dw com p ezek
0,parlemen singapura belajar antihoak indonesia parlemen singapura belajar antihoak indonesia februari wib ilustrasi metrotvnew com m rizal jakarta kedutaan singapura indonesia masukan masyarakat antifitnah indonesia mafindo menghentikan penyebaran hoak berita bohong singapura resah penyebaran hoak
1,pemerintah kota surabaya menggelar seleksi penerimaan cpn penerimaan cpn diumumkan sesuai mekanism prosedur berdasarkan ketentuan perundang undangan berlaku
0,sebar kabar palsu pakai nama muhammadiyah sebar kabar palsu pakai nama muhammadiyah
1,ustaz cimahi menghilang pasca salat subuh assalamu alaykum hilang ustadz daerah cimuncang cimahi selatan bernama ustadz jajang udah menghilang modusnya orang menjemput sholat shubuh mengaji pulang hp nya hubungi sumber shoheh haji ijaji maje arrohah cimahi
1,pasukan berani mati fpi palestina alhamdulillah pasukan berani mati fpi palestina takbir allahu akbar
1,surat pengangkatan cpn k komisi ii dpr ri badan kepegawaian negara bkn validasi verifikasi instansi pemerintahan pengangkatan pn formasi k yth kepala badan kepegawaian negara ri berdasarkan perubahan undang undang nomor aparat sipil negara peraturan pemerintah no jo peraturan pemerintah no jo pp nomor perubahan peraturan pemerintah nomor pengaduan pn payung hukum penuntasan kategori ajukan presiden ri mohon arahan petunjuknya
1,budi waseso nyalon pilgub sumut pdip mengerucut nama calon calon pilgub pulau jawa dpp konsentrasi nya sumut hangat berhembu kabar budi waseso kepala bnn mendaftarkan berkomunikasi inten dpp pdi p berwarna pilgubsu
1,abimanyu foto mesra umi pipik sunu rekayasa abimanyu foto mesra umi pipik sunu rekayasa
1,nampak perut ikan sejeni telur ikan dlm gambar perhatian penggemar makanan laut nampak perut ikan sejeni telur ikan dlm gambar tolong makan racun telur ikan tumor cancer ikan akibat logam berat jgn dianggap telor ikan dimakan tolong sebar info
1,halt sukoharjo palu arit jokowi halt sukoharjo palu arit lapor puspen tni divhumaspolri edo ntmclantaspolri dpr ri
1,pemilik akun warung indomi abang adek lontarkan komentar rasi mensyukuri bom kampung melayu pemilik akun warung indomi abang adek lontarkan komentar rasi mensyukuri bom kampung melayu
1,suku baduy menuntut ahok dipenjara rakyat baduy kejaksaan banten menuntut hukuman ahok penjara
1,tim kampany ahok uang atm ahok atm kemarin memilih ahok pilkada syarat bawa ktp bukti nyoblo milih ahok
0,pembelian lahan sumber wara dibayar tunai pembelian lahan sumber wara dibayar tunai
1,video berita popul nadiem makarim mendikbud mndur berita terkini news berita popul nadiem makarim mendikbud mndur berita terkini news
1,pria diwajibkan beristri diusir indonesia aturan
1,ayo tarik uang rame atm bank ubah naga cace ayo tarik uang simpanan bang ase aseng pemerintah kedaulatan rakyat menang melawan kecurangan kezaliman uang segelintir pemod kapitali merusak bangsa negara bangsa indonesia bangkit melawan komuni kapitali ayo ramai ramai atm bank tarik uang ambil uang belikan logam ema simpan ditempat yg aman situasi sulit uang diambil ayo tarik uang bank ayo tarik uang
1,hidayat nur wahid akui pk menganut asa pancasila perhatikan ideolog pk univers pki memiliki jaringan negeri anut bertolak ideolog pancasila
1,sm kode voucher game onlin indomaret indomaret nomor telepon dirahasiakan terima kasih berbelanja indomaret kode voucher pesan game coin zp mrxo bhkv ql aktifkan kode voucher whatsapp bala pesan menyapa indomaret biaya
1,warga puruk cahu murung raya desa mangkuhui positif covid kabur warga puruk cahu murung raya desa mangkuhui positif covid kabur
1,merauk lintang kemuku merauk jam an tanggal mei semoga lintang kemuku
1,senjata biolog video bukti tentara as sebar corona bu wuhan senjata biolog video bukti tentara as sebar corona bu wuhan
1,kemenag menghapu kurikulum pendidikan agama madrasah khilafah jihad ntah apo la maksud pemerintah ko agama diutak atik seenak aja
1,foto wanita pengikut isi bangga memengg kepala umat allah wanita pengikut isi yg bangganya memengg kepala umat allah dgn mengata namakan krn perintah allah bener sakit parah mental menerima lainya yg terkena viru terrori kejam
1,serangga menyebabkan tubuh berlubang sakit disentuh perhatian utk anggota infoan kesemua keluarga kerabat serangga foto kali menyentuhnya thailand ditemukan serangga myanmar ditemukan masuk indonesia yg menyentuh serangga tangannya foto sakit ditemukan obatnya
1,tabir kebenaran terbuka pengakuan jk pengakuan jujur jusuf kalla keberhasilan joko widodo mengelolah negara indonesia perlahan lolo beban utang peninggalan era soeharto sbi indonesia menanggung utang rp triliun dalih subsidi memperkaya konco konconya silahkan membaca tulisan selesai paham indonesia perlahan negara hebat asia kurun era joko widodo
1,jokowi tersinggung rakyat matikan tv pelantikan kejanggalan bergejolak kaget mendengar rakyat mengajak publik mematikan tv disaat dilantik jokowi senyum
1,voucher makan grati promo hut kfc makanan grati kfc
1,gubernur sumut edi rahmayadi serukan jihad revolusi rezim busuk gubernur nyali tanah sumatera teriakan revolusi lantang beliau rezim yg zalim mari guru ngaji habaid panggilan jihad tni menentukan sikap yg polisi keluarga yg menjaga mahasiswa yg kutu buku selamat tinggal
1,polisi foto mahasiswa papua surabaya tewa dipukuli hoak hoax
1,surat undangan bimbingan tekni pelaku usaha bpom bimbingan tekni obat makanan bergizi pelaku usaha
0,spp sma smk grati jawa timur program ibunda gubernur jawa timur pembebasan spp
1,postingan akun facebook neno warisman prabowo rasul allah swt prabowo rasul allah swt muslim wajib memilih nya masuk surga
1,kerta suara pemilu dibakar sampah kecurangan didiamkan dilindungi aparat pejabat parahhh sadisss brutall kerta suara pemilu sampau dibakar membakar sampah kecurangan didiamkan dilindungi aparat pejabat indonesia nasib aparat pejabat jagasuara amankanc
1,tka cina bandara kalsel memakai seragam tentara laporan teman kalsel kedatangan tka cina tka cina bandara kalsel terang terangan memakai seragam tentara
1,puji pidato prabowo erdogan soekarno muncul indonesia sesi wawancara resmi erdogan memuji prabowo soekarno soekarno muncul indonesia erdogan nama sosok diyakini pujian prabowo subianto pidatonya trend topic medso
1,institut pencegahan kanker mengumumkan rank sayuran anti kanker institut pencegahan kanker mengumumkan rank sayuran anti kanker
1,bendera china dikibarkan indonesia tanda negara dijajah aseng astagfirullah bendera cina dikibarkan paskibra lagu kebangsaan cina dinyanyikan negara bukti negara dijajah aseng
